89073: done 4694 episodes, mean reward 0.046, speed 65.46 f/s
89148: done 4697 episodes, mean reward 0.045, speed 70.62 f/s
89223: done 4700 episodes, mean reward 0.045, speed 66.76 f/s
89322: done 4702 episodes, mean reward 0.046, speed 69.06 f/s
89426: done 4704 episodes, mean reward 0.047, speed 67.23 f/s
89501: done 4707 episodes, mean reward 0.048, speed 67.57 f/s
89668: done 4711 episodes, mean reward 0.049, speed 68.85 f/s
89757: done 4712 episodes, mean reward 0.051, speed 68.17 f/s
89857: done 4714 episodes, mean reward 0.053, speed 70.17 f/s
89960: done 4717 episodes, mean reward 0.052, speed 68.79 f/s
Test done in 3.46 sec, reward 0.084, steps 47
Best reward updated: 0.032 -> 0.084
90017: done 4718 episodes, mean reward 0.052, speed 13.16 f/s
90109: done 4721 episodes, mean reward 0.053, speed 70.82 f/s
90232: done 4723 episodes, mean reward 0.055, speed 69.77 f/s
90307: done 4727 episodes, mean reward 0.051, speed 67.31 f/s
90387: done 4730 episodes, mean reward 0.051, speed 68.58 f/s
90468: done 4732 episodes, mean reward 0.052, speed 65.18 f/s
90544: done 4735 episodes, mean reward 0.050, speed 70.60 f/s
90644: done 4737 episodes, mean reward 0.051, speed 71.85 f/s
90794: done 4740 episodes, mean reward 0.054, speed 69.36 f/s
90869: done 4744 episodes, mean reward 0.053, speed 67.35 f/s
91042: done 4747 episodes, mean reward 0.055, speed 69.74 f/s
91145: done 4749 episodes, mean reward 0.057, speed 71.78 f/s
91296: done 4752 episodes, mean reward 0.059, speed 69.06 f/s
91414: done 4755 episodes, mean reward 0.060, speed 70.05 f/s
91507: done 4758 episodes, mean reward 0.060, speed 70.33 f/s
91598: done 4762 episodes, mean reward 0.058, speed 70.78 f/s
91674: done 4765 episodes, mean reward 0.057, speed 67.47 f/s
91804: done 4768 episodes, mean reward 0.054, speed 70.99 f/s
91899: done 4770 episodes, mean reward 0.053, speed 66.37 f/s
91973: done 4773 episodes, mean reward 0.052, speed 65.38 f/s
92051: done 4777 episodes, mean reward 0.051, speed 67.46 f/s
92151: done 4779 episodes, mean reward 0.052, speed 67.18 f/s
92252: done 4780 episodes, mean reward 0.054, speed 69.95 f/s
92343: done 4783 episodes, mean reward 0.052, speed 67.75 f/s
92435: done 4786 episodes, mean reward 0.052, speed 71.87 f/s
92636: done 4787 episodes, mean reward 0.057, speed 70.78 f/s
92712: done 4790 episodes, mean reward 0.057, speed 68.28 f/s
92810: done 4793 episodes, mean reward 0.058, speed 72.37 f/s
92893: done 4795 episodes, mean reward 0.060, speed 70.94 f/s
92962: done 4796 episodes, mean reward 0.061, speed 66.09 f/s
93044: done 4798 episodes, mean reward 0.062, speed 72.32 f/s
93135: done 4801 episodes, mean reward 0.062, speed 68.66 f/s
93243: done 4802 episodes, mean reward 0.063, speed 68.84 f/s
93344: done 4805 episodes, mean reward 0.062, speed 70.41 f/s
93418: done 4808 episodes, mean reward 0.062, speed 68.28 f/s
93503: done 4810 episodes, mean reward 0.063, speed 67.47 f/s
93611: done 4812 episodes, mean reward 0.061, speed 67.49 f/s
93692: done 4815 episodes, mean reward 0.059, speed 70.82 f/s
93774: done 4817 episodes, mean reward 0.060, speed 71.26 f/s
93854: done 4820 episodes, mean reward 0.058, speed 70.68 f/s
93945: done 4823 episodes, mean reward 0.057, speed 68.18 f/s
94021: done 4827 episodes, mean reward 0.057, speed 71.47 f/s
94132: done 4830 episodes, mean reward 0.058, speed 69.98 f/s
94215: done 4832 episodes, mean reward 0.058, speed 67.08 f/s
94312: done 4835 episodes, mean reward 0.058, speed 67.81 f/s
94606: done 4838 episodes, mean reward 0.062, speed 68.36 f/s
94740: done 4840 episodes, mean reward 0.063, speed 69.83 f/s
94830: done 4841 episodes, mean reward 0.064, speed 68.98 f/s
94938: done 4842 episodes, mean reward 0.067, speed 68.48 f/s
95060: done 4844 episodes, mean reward 0.069, speed 68.60 f/s
95142: done 4846 episodes, mean reward 0.070, speed 67.18 f/s
95278: done 4849 episodes, mean reward 0.068, speed 67.34 f/s
95346: done 4851 episodes, mean reward 0.068, speed 67.66 f/s
95491: done 4852 episodes, mean reward 0.069, speed 70.84 f/s
95589: done 4854 episodes, mean reward 0.070, speed 69.30 f/s
95705: done 4857 episodes, mean reward 0.070, speed 67.58 f/s
95779: done 4859 episodes, mean reward 0.071, speed 72.28 f/s
95877: done 4862 episodes, mean reward 0.072, speed 68.65 f/s
95991: done 4865 episodes, mean reward 0.073, speed 69.25 f/s
96104: done 4868 episodes, mean reward 0.073, speed 67.38 f/s
96192: done 4872 episodes, mean reward 0.072, speed 68.13 f/s
96282: done 4875 episodes, mean reward 0.073, speed 68.12 f/s
96377: done 4878 episodes, mean reward 0.074, speed 70.15 f/s
96455: done 4881 episodes, mean reward 0.071, speed 73.14 f/s
96545: done 4884 episodes, mean reward 0.071, speed 68.45 f/s
96635: done 4888 episodes, mean reward 0.066, speed 70.75 f/s
96769: done 4891 episodes, mean reward 0.068, speed 66.58 f/s
96890: done 4893 episodes, mean reward 0.069, speed 69.63 f/s
96965: done 4896 episodes, mean reward 0.067, speed 69.94 f/s
97048: done 4898 episodes, mean reward 0.067, speed 70.61 f/s
97149: done 4900 episodes, mean reward 0.068, speed 67.09 f/s
97233: done 4902 episodes, mean reward 0.066, speed 66.28 f/s
97323: done 4903 episodes, mean reward 0.067, speed 68.55 f/s
97392: done 4905 episodes, mean reward 0.067, speed 67.61 f/s
97509: done 4907 episodes, mean reward 0.069, speed 71.80 f/s
97626: done 4911 episodes, mean reward 0.069, speed 68.03 f/s
97808: done 4912 episodes, mean reward 0.072, speed 68.06 f/s
97884: done 4915 episodes, mean reward 0.072, speed 73.53 f/s
97979: done 4918 episodes, mean reward 0.071, speed 69.30 f/s
98062: done 4920 episodes, mean reward 0.072, speed 67.48 f/s
98136: done 4924 episodes, mean reward 0.071, speed 70.76 f/s
98238: done 4926 episodes, mean reward 0.073, speed 68.66 f/s
98359: done 4928 episodes, mean reward 0.074, speed 69.01 f/s
98480: done 4930 episodes, mean reward 0.075, speed 69.35 f/s
98557: done 4932 episodes, mean reward 0.075, speed 66.79 f/s
98626: done 4933 episodes, mean reward 0.077, speed 67.24 f/s
98743: done 4934 episodes, mean reward 0.078, speed 67.71 f/s
98834: done 4938 episodes, mean reward 0.072, speed 71.00 f/s
98917: done 4940 episodes, mean reward 0.071, speed 66.67 f/s
99000: done 4942 episodes, mean reward 0.068, speed 69.75 f/s
99083: done 4944 episodes, mean reward 0.067, speed 68.72 f/s
99151: done 4946 episodes, mean reward 0.066, speed 66.52 f/s
99222: done 4948 episodes, mean reward 0.067, speed 69.24 f/s
99305: done 4950 episodes, mean reward 0.066, speed 66.32 f/s
99412: done 4953 episodes, mean reward 0.062, speed 68.52 f/s
99480: done 4954 episodes, mean reward 0.063, speed 67.65 f/s
99614: done 4957 episodes, mean reward 0.063, speed 66.24 f/s
99736: done 4959 episodes, mean reward 0.064, speed 68.82 f/s
99825: done 4960 episodes, mean reward 0.066, speed 69.33 f/s
99893: done 4961 episodes, mean reward 0.067, speed 67.44 f/s
99975: done 4963 episodes, mean reward 0.067, speed 66.18 f/s
Test done in 2.62 sec, reward 0.055, steps 35
100016: done 4965 episodes, mean reward 0.065, speed 12.78 f/s
100094: done 4968 episodes, mean reward 0.064, speed 66.75 f/s
100184: done 4971 episodes, mean reward 0.065, speed 69.26 f/s
100278: done 4974 episodes, mean reward 0.065, speed 68.34 f/s
100475: done 4976 episodes, mean reward 0.068, speed 68.53 f/s
100576: done 4978 episodes, mean reward 0.069, speed 70.61 f/s
100675: done 4979 episodes, mean reward 0.071, speed 67.86 f/s
100753: done 4982 episodes, mean reward 0.071, speed 66.69 f/s
100873: done 4984 episodes, mean reward 0.072, speed 70.10 f/s
101001: done 4985 episodes, mean reward 0.075, speed 68.46 f/s
101176: done 4987 episodes, mean reward 0.079, speed 69.45 f/s
101259: done 4989 episodes, mean reward 0.080, speed 69.02 f/s
101357: done 4991 episodes, mean reward 0.079, speed 71.75 f/s
101438: done 4993 episodes, mean reward 0.078, speed 64.87 f/s
101549: done 4997 episodes, mean reward 0.079, speed 71.77 f/s
101638: done 5000 episodes, mean reward 0.077, speed 69.86 f/s
101704: done 5002 episodes, mean reward 0.076, speed 64.74 f/s
101898: done 5005 episodes, mean reward 0.077, speed 70.63 f/s
101974: done 5008 episodes, mean reward 0.075, speed 72.75 f/s
102055: done 5010 episodes, mean reward 0.076, speed 69.14 f/s
102121: done 5012 episodes, mean reward 0.071, speed 64.99 f/s
102219: done 5014 episodes, mean reward 0.072, speed 68.32 f/s
102303: done 5016 episodes, mean reward 0.072, speed 70.80 f/s
102378: done 5019 episodes, mean reward 0.072, speed 67.81 f/s
102468: done 5020 episodes, mean reward 0.073, speed 71.19 f/s
102538: done 5021 episodes, mean reward 0.075, speed 67.43 f/s
102637: done 5023 episodes, mean reward 0.077, speed 69.98 f/s
102725: done 5028 episodes, mean reward 0.073, speed 69.44 f/s
102859: done 5031 episodes, mean reward 0.072, speed 68.82 f/s
102942: done 5033 episodes, mean reward 0.071, speed 68.73 f/s
103041: done 5035 episodes, mean reward 0.071, speed 73.07 f/s
103131: done 5036 episodes, mean reward 0.073, speed 68.27 f/s
103204: done 5038 episodes, mean reward 0.073, speed 69.18 f/s
103300: done 5041 episodes, mean reward 0.072, speed 68.12 f/s
103376: done 5044 episodes, mean reward 0.071, speed 67.47 f/s
103506: done 5047 episodes, mean reward 0.072, speed 70.51 f/s
103624: done 5050 episodes, mean reward 0.072, speed 68.79 f/s
103714: done 5054 episodes, mean reward 0.070, speed 68.39 f/s
103796: done 5056 episodes, mean reward 0.070, speed 70.21 f/s
103955: done 5059 episodes, mean reward 0.070, speed 70.04 f/s
104139: done 5060 episodes, mean reward 0.072, speed 69.83 f/s
104407: done 5063 episodes, mean reward 0.075, speed 69.85 f/s
104514: done 5064 episodes, mean reward 0.077, speed 68.99 f/s
104697: done 5065 episodes, mean reward 0.082, speed 71.41 f/s
104820: done 5067 episodes, mean reward 0.083, speed 69.48 f/s
104977: done 5069 episodes, mean reward 0.086, speed 67.65 f/s
105072: done 5072 episodes, mean reward 0.086, speed 67.73 f/s
105162: done 5073 episodes, mean reward 0.087, speed 67.46 f/s
105257: done 5075 episodes, mean reward 0.088, speed 68.48 f/s
105375: done 5077 episodes, mean reward 0.085, speed 67.35 f/s
105482: done 5078 episodes, mean reward 0.087, speed 68.88 f/s
105609: done 5082 episodes, mean reward 0.085, speed 67.88 f/s
105843: done 5084 episodes, mean reward 0.088, speed 68.81 f/s
105932: done 5085 episodes, mean reward 0.087, speed 71.23 f/s
106028: done 5087 episodes, mean reward 0.085, speed 68.30 f/s
106126: done 5089 episodes, mean reward 0.085, speed 71.38 f/s
106217: done 5092 episodes, mean reward 0.084, speed 69.42 f/s
106325: done 5093 episodes, mean reward 0.086, speed 67.85 f/s
106589: done 5096 episodes, mean reward 0.091, speed 67.56 f/s
106717: done 5100 episodes, mean reward 0.091, speed 67.88 f/s
106792: done 5103 episodes, mean reward 0.091, speed 68.28 f/s
106892: done 5106 episodes, mean reward 0.089, speed 66.49 f/s
106995: done 5108 episodes, mean reward 0.090, speed 65.69 f/s
107148: done 5110 episodes, mean reward 0.092, speed 69.50 f/s
107225: done 5113 episodes, mean reward 0.090, speed 67.27 f/s
107332: done 5115 episodes, mean reward 0.092, speed 68.79 f/s
107445: done 5118 episodes, mean reward 0.092, speed 68.40 f/s
107536: done 5121 episodes, mean reward 0.090, speed 71.47 f/s
107612: done 5124 episodes, mean reward 0.089, speed 72.17 f/s
107709: done 5126 episodes, mean reward 0.091, speed 68.60 f/s
107822: done 5129 episodes, mean reward 0.092, speed 67.34 f/s
107891: done 5130 episodes, mean reward 0.093, speed 68.66 f/s
108010: done 5132 episodes, mean reward 0.093, speed 67.97 f/s
108092: done 5134 episodes, mean reward 0.092, speed 66.29 f/s
108212: done 5136 episodes, mean reward 0.092, speed 71.58 f/s
108349: done 5138 episodes, mean reward 0.094, speed 67.98 f/s
108456: done 5139 episodes, mean reward 0.096, speed 69.96 f/s
108597: done 5141 episodes, mean reward 0.097, speed 70.03 f/s
108776: done 5142 episodes, mean reward 0.101, speed 69.62 f/s
108911: done 5145 episodes, mean reward 0.102, speed 69.10 f/s
109002: done 5148 episodes, mean reward 0.101, speed 68.18 f/s
109084: done 5150 episodes, mean reward 0.101, speed 68.96 f/s
109186: done 5152 episodes, mean reward 0.102, speed 67.29 f/s
109284: done 5153 episodes, mean reward 0.104, speed 70.86 f/s
109374: done 5156 episodes, mean reward 0.103, speed 70.44 f/s
109518: done 5158 episodes, mean reward 0.106, speed 69.16 f/s
109636: done 5161 episodes, mean reward 0.100, speed 67.57 f/s
109734: done 5163 episodes, mean reward 0.097, speed 64.13 f/s
109810: done 5166 episodes, mean reward 0.091, speed 70.26 f/s
109880: done 5167 episodes, mean reward 0.091, speed 68.21 f/s
Test done in 3.43 sec, reward 0.086, steps 47
Best reward updated: 0.084 -> 0.086
110033: done 5168 episodes, mean reward 0.094, speed 26.92 f/s
110150: done 5169 episodes, mean reward 0.093, speed 69.38 f/s
110238: done 5170 episodes, mean reward 0.095, speed 68.63 f/s
110397: done 5172 episodes, mean reward 0.097, speed 67.74 f/s
110570: done 5175 episodes, mean reward 0.096, speed 68.43 f/s
110651: done 5177 episodes, mean reward 0.096, speed 71.48 f/s
110733: done 5179 episodes, mean reward 0.094, speed 70.77 f/s
110813: done 5182 episodes, mean reward 0.094, speed 69.88 f/s
110893: done 5185 episodes, mean reward 0.088, speed 68.46 f/s
110989: done 5187 episodes, mean reward 0.088, speed 69.11 f/s
111105: done 5190 episodes, mean reward 0.087, speed 70.47 f/s
111209: done 5192 episodes, mean reward 0.088, speed 68.14 f/s
111290: done 5194 episodes, mean reward 0.087, speed 64.02 f/s
111381: done 5195 episodes, mean reward 0.088, speed 69.59 f/s
111485: done 5197 episodes, mean reward 0.085, speed 70.62 f/s
111553: done 5198 episodes, mean reward 0.087, speed 63.32 f/s
111634: done 5200 episodes, mean reward 0.086, speed 71.93 f/s
111745: done 5203 episodes, mean reward 0.087, speed 69.73 f/s
111948: done 5204 episodes, mean reward 0.092, speed 70.12 f/s
112030: done 5206 episodes, mean reward 0.092, speed 69.46 f/s
112157: done 5207 episodes, mean reward 0.094, speed 69.41 f/s
112271: done 5210 episodes, mean reward 0.092, speed 66.44 f/s
112475: done 5211 episodes, mean reward 0.096, speed 67.59 f/s
112579: done 5213 episodes, mean reward 0.098, speed 69.54 f/s
112667: done 5217 episodes, mean reward 0.096, speed 68.85 f/s
112768: done 5219 episodes, mean reward 0.096, speed 70.44 f/s
112862: done 5222 episodes, mean reward 0.095, speed 68.23 f/s
112932: done 5223 episodes, mean reward 0.096, speed 68.58 f/s
113050: done 5226 episodes, mean reward 0.096, speed 69.38 f/s
113235: done 5227 episodes, mean reward 0.100, speed 69.59 f/s
113317: done 5229 episodes, mean reward 0.100, speed 69.64 f/s
113407: done 5230 episodes, mean reward 0.101, speed 70.60 f/s
113490: done 5232 episodes, mean reward 0.100, speed 68.78 f/s
113608: done 5234 episodes, mean reward 0.101, speed 67.41 f/s
113723: done 5237 episodes, mean reward 0.100, speed 69.27 f/s
113893: done 5240 episodes, mean reward 0.097, speed 67.76 f/s
113993: done 5242 episodes, mean reward 0.094, speed 68.82 f/s
114186: done 5244 episodes, mean reward 0.097, speed 69.09 f/s
114389: done 5247 episodes, mean reward 0.099, speed 67.95 f/s
114611: done 5248 episodes, mean reward 0.104, speed 67.92 f/s
114707: done 5250 episodes, mean reward 0.104, speed 67.66 f/s
114802: done 5253 episodes, mean reward 0.102, speed 69.40 f/s
114899: done 5256 episodes, mean reward 0.102, speed 65.29 f/s
115091: done 5259 episodes, mean reward 0.103, speed 70.51 f/s
115280: done 5262 episodes, mean reward 0.104, speed 68.20 f/s
115389: done 5263 episodes, mean reward 0.105, speed 68.49 f/s
115493: done 5265 episodes, mean reward 0.107, speed 70.06 f/s
115576: done 5267 episodes, mean reward 0.106, speed 68.08 f/s
115644: done 5268 episodes, mean reward 0.104, speed 64.12 f/s
115748: done 5270 episodes, mean reward 0.101, speed 69.51 f/s
115837: done 5273 episodes, mean reward 0.099, speed 69.82 f/s
115962: done 5275 episodes, mean reward 0.099, speed 69.91 f/s
116075: done 5278 episodes, mean reward 0.098, speed 71.22 f/s
116222: done 5279 episodes, mean reward 0.101, speed 70.98 f/s
116320: done 5281 episodes, mean reward 0.102, speed 69.01 f/s
116440: done 5283 episodes, mean reward 0.104, speed 69.26 f/s
116639: done 5285 episodes, mean reward 0.108, speed 67.89 f/s
116885: done 5288 episodes, mean reward 0.111, speed 70.13 f/s
117213: done 5289 episodes, mean reward 0.119, speed 71.05 f/s
117313: done 5291 episodes, mean reward 0.119, speed 71.76 f/s
117420: done 5292 episodes, mean reward 0.120, speed 68.60 f/s
117604: done 5293 episodes, mean reward 0.123, speed 65.94 f/s
117685: done 5295 episodes, mean reward 0.122, speed 70.45 f/s
117794: done 5296 episodes, mean reward 0.123, speed 68.81 f/s
117947: done 5298 episodes, mean reward 0.124, speed 67.25 f/s
118023: done 5301 episodes, mean reward 0.123, speed 63.69 f/s
118207: done 5302 episodes, mean reward 0.127, speed 68.39 f/s
118310: done 5304 episodes, mean reward 0.123, speed 69.97 f/s
118442: done 5307 episodes, mean reward 0.121, speed 70.19 f/s
118598: done 5308 episodes, mean reward 0.124, speed 69.40 f/s
118687: done 5310 episodes, mean reward 0.124, speed 68.91 f/s
118769: done 5312 episodes, mean reward 0.121, speed 69.99 f/s
118991: done 5313 episodes, mean reward 0.124, speed 67.72 f/s
119074: done 5315 episodes, mean reward 0.125, speed 69.87 f/s
119184: done 5318 episodes, mean reward 0.125, speed 71.59 f/s
119344: done 5320 episodes, mean reward 0.127, speed 70.33 f/s
119471: done 5321 episodes, mean reward 0.130, speed 68.12 f/s
119637: done 5322 episodes, mean reward 0.134, speed 71.15 f/s
119910: done 5324 episodes, mean reward 0.137, speed 68.24 f/s
Test done in 7.63 sec, reward 0.233, steps 102
Best reward updated: 0.086 -> 0.233
120055: done 5326 episodes, mean reward 0.139, speed 14.80 f/s
120143: done 5327 episodes, mean reward 0.136, speed 67.08 f/s
120225: done 5329 episodes, mean reward 0.136, speed 69.84 f/s
120377: done 5332 episodes, mean reward 0.136, speed 68.11 f/s
120489: done 5334 episodes, mean reward 0.136, speed 67.36 f/s
120721: done 5337 episodes, mean reward 0.139, speed 70.15 f/s
120820: done 5339 episodes, mean reward 0.140, speed 69.57 f/s
120904: done 5341 episodes, mean reward 0.139, speed 69.95 f/s
120990: done 5342 episodes, mean reward 0.139, speed 70.65 f/s
121103: done 5345 episodes, mean reward 0.136, speed 67.05 f/s
121648: done 5346 episodes, mean reward 0.149, speed 69.57 f/s
121866: done 5347 episodes, mean reward 0.152, speed 66.49 f/s
122028: done 5348 episodes, mean reward 0.150, speed 68.21 f/s
122132: done 5350 episodes, mean reward 0.151, speed 70.17 f/s
122254: done 5351 episodes, mean reward 0.154, speed 69.58 f/s
122475: done 5352 episodes, mean reward 0.158, speed 68.93 f/s
122655: done 5353 episodes, mean reward 0.162, speed 69.27 f/s
123029: done 5354 episodes, mean reward 0.171, speed 70.08 f/s
123132: done 5355 episodes, mean reward 0.173, speed 68.31 f/s
123236: done 5357 episodes, mean reward 0.174, speed 70.51 f/s
123340: done 5360 episodes, mean reward 0.172, speed 67.67 f/s
123410: done 5361 episodes, mean reward 0.173, speed 68.76 f/s
123918: done 5362 episodes, mean reward 0.183, speed 69.05 f/s
124023: done 5364 episodes, mean reward 0.182, speed 68.40 f/s
124183: done 5365 episodes, mean reward 0.185, speed 68.75 f/s
124272: done 5366 episodes, mean reward 0.186, speed 68.91 f/s
124502: done 5368 episodes, mean reward 0.189, speed 70.23 f/s
124623: done 5370 episodes, mean reward 0.190, speed 70.86 f/s
124692: done 5371 episodes, mean reward 0.191, speed 66.85 f/s
124813: done 5373 episodes, mean reward 0.192, speed 69.38 f/s
124988: done 5375 episodes, mean reward 0.194, speed 69.84 f/s
125072: done 5377 episodes, mean reward 0.194, speed 69.08 f/s
125152: done 5379 episodes, mean reward 0.191, speed 68.49 f/s
125321: done 5382 episodes, mean reward 0.192, speed 69.44 f/s
125391: done 5383 episodes, mean reward 0.192, speed 67.36 f/s
125481: done 5386 episodes, mean reward 0.189, speed 70.33 f/s
125571: done 5389 episodes, mean reward 0.177, speed 70.36 f/s
125639: done 5390 episodes, mean reward 0.178, speed 67.63 f/s
125823: done 5391 episodes, mean reward 0.181, speed 67.80 f/s
125911: done 5393 episodes, mean reward 0.176, speed 68.59 f/s
126022: done 5395 episodes, mean reward 0.177, speed 68.07 f/s
126201: done 5397 episodes, mean reward 0.178, speed 69.80 f/s
126284: done 5399 episodes, mean reward 0.176, speed 67.25 f/s
126394: done 5400 episodes, mean reward 0.179, speed 70.45 f/s
126465: done 5401 episodes, mean reward 0.180, speed 70.88 f/s
126548: done 5403 episodes, mean reward 0.176, speed 68.91 f/s
126652: done 5405 episodes, mean reward 0.176, speed 68.74 f/s
126782: done 5408 episodes, mean reward 0.173, speed 69.76 f/s
126874: done 5411 episodes, mean reward 0.173, speed 71.89 f/s
127027: done 5413 episodes, mean reward 0.171, speed 67.28 f/s
127100: done 5414 episodes, mean reward 0.171, speed 67.92 f/s
127340: done 5415 episodes, mean reward 0.176, speed 67.90 f/s
127413: done 5417 episodes, mean reward 0.177, speed 68.30 f/s
127535: done 5420 episodes, mean reward 0.175, speed 71.00 f/s
127734: done 5422 episodes, mean reward 0.172, speed 67.02 f/s
127850: done 5425 episodes, mean reward 0.167, speed 67.65 f/s
127970: done 5427 episodes, mean reward 0.166, speed 70.46 f/s
128049: done 5430 episodes, mean reward 0.165, speed 67.85 f/s
128171: done 5432 episodes, mean reward 0.164, speed 71.54 f/s
128261: done 5434 episodes, mean reward 0.163, speed 66.21 f/s
128346: done 5437 episodes, mean reward 0.159, speed 67.55 f/s
128429: done 5439 episodes, mean reward 0.159, speed 67.79 f/s
128610: done 5440 episodes, mean reward 0.162, speed 68.07 f/s
128725: done 5442 episodes, mean reward 0.162, speed 68.72 f/s
128816: done 5445 episodes, mean reward 0.162, speed 65.18 f/s
128900: done 5447 episodes, mean reward 0.144, speed 69.24 f/s
129065: done 5448 episodes, mean reward 0.144, speed 66.38 f/s
129213: done 5449 episodes, mean reward 0.146, speed 70.70 f/s
129339: done 5450 episodes, mean reward 0.148, speed 70.67 f/s
129438: done 5452 episodes, mean reward 0.142, speed 67.88 f/s
129549: done 5455 episodes, mean reward 0.128, speed 71.00 f/s
129652: done 5457 episodes, mean reward 0.128, speed 67.18 f/s
129745: done 5460 episodes, mean reward 0.127, speed 70.57 f/s
129868: done 5461 episodes, mean reward 0.129, speed 67.85 f/s
Test done in 9.41 sec, reward 0.284, steps 124
Best reward updated: 0.233 -> 0.284
130180: done 5464 episodes, mean reward 0.120, speed 22.47 f/s
130298: done 5466 episodes, mean reward 0.116, speed 68.94 f/s
130402: done 5468 episodes, mean reward 0.113, speed 67.94 f/s
130550: done 5469 episodes, mean reward 0.115, speed 68.78 f/s
130622: done 5470 episodes, mean reward 0.115, speed 67.58 f/s
130709: done 5471 episodes, mean reward 0.116, speed 67.80 f/s
130803: done 5474 episodes, mean reward 0.114, speed 67.09 f/s
131106: done 5476 episodes, mean reward 0.116, speed 69.00 f/s
131261: done 5478 episodes, mean reward 0.118, speed 69.20 f/s
131343: done 5480 episodes, mean reward 0.118, speed 66.29 f/s
131431: done 5482 episodes, mean reward 0.117, speed 67.40 f/s
131630: done 5484 episodes, mean reward 0.119, speed 70.06 f/s
131712: done 5486 episodes, mean reward 0.120, speed 68.29 f/s
131799: done 5487 episodes, mean reward 0.121, speed 67.74 f/s
131927: done 5488 episodes, mean reward 0.124, speed 66.98 f/s
132163: done 5490 episodes, mean reward 0.127, speed 69.21 f/s
132264: done 5491 episodes, mean reward 0.125, speed 72.87 f/s
132373: done 5492 episodes, mean reward 0.126, speed 70.83 f/s
132480: done 5494 episodes, mean reward 0.126, speed 73.24 f/s
132844: done 5497 episodes, mean reward 0.129, speed 68.23 f/s
132927: done 5499 episodes, mean reward 0.130, speed 70.80 f/s
133010: done 5501 episodes, mean reward 0.127, speed 70.27 f/s
133208: done 5502 episodes, mean reward 0.132, speed 68.75 f/s
133305: done 5504 episodes, mean reward 0.133, speed 68.47 f/s
133406: done 5506 episodes, mean reward 0.132, speed 69.51 f/s
133525: done 5508 episodes, mean reward 0.132, speed 67.13 f/s
133654: done 5511 episodes, mean reward 0.133, speed 70.57 f/s
133752: done 5513 episodes, mean reward 0.131, speed 72.97 f/s
133912: done 5515 episodes, mean reward 0.128, speed 70.85 f/s
134101: done 5516 episodes, mean reward 0.131, speed 69.39 f/s
134180: done 5518 episodes, mean reward 0.132, speed 67.63 f/s
134434: done 5520 episodes, mean reward 0.136, speed 68.95 f/s
134552: done 5521 episodes, mean reward 0.137, speed 69.35 f/s
134638: done 5522 episodes, mean reward 0.136, speed 70.16 f/s
134724: done 5523 episodes, mean reward 0.137, speed 70.34 f/s
134823: done 5525 episodes, mean reward 0.138, speed 70.83 f/s
134978: done 5527 episodes, mean reward 0.139, speed 69.49 f/s
135127: done 5528 episodes, mean reward 0.142, speed 67.99 f/s
135257: done 5531 episodes, mean reward 0.143, speed 69.64 f/s
135359: done 5533 episodes, mean reward 0.144, speed 67.27 f/s
135573: done 5535 episodes, mean reward 0.147, speed 70.01 f/s
135645: done 5536 episodes, mean reward 0.148, speed 67.21 f/s
135747: done 5538 episodes, mean reward 0.149, speed 68.19 f/s
135854: done 5539 episodes, mean reward 0.151, speed 69.25 f/s
135938: done 5541 episodes, mean reward 0.147, speed 69.95 f/s
136156: done 5543 episodes, mean reward 0.150, speed 67.44 f/s
136316: done 5545 episodes, mean reward 0.153, speed 68.63 f/s
136505: done 5548 episodes, mean reward 0.151, speed 68.81 f/s
136625: done 5549 episodes, mean reward 0.150, speed 69.13 f/s
136751: done 5551 episodes, mean reward 0.149, speed 66.99 f/s
136855: done 5553 episodes, mean reward 0.149, speed 68.11 f/s
136961: done 5554 episodes, mean reward 0.151, speed 70.74 f/s
137062: done 5556 episodes, mean reward 0.151, speed 69.55 f/s
137148: done 5557 episodes, mean reward 0.152, speed 67.78 f/s
137311: done 5558 episodes, mean reward 0.155, speed 70.88 f/s
137394: done 5560 episodes, mean reward 0.156, speed 66.14 f/s
137633: done 5561 episodes, mean reward 0.158, speed 70.46 f/s
137749: done 5563 episodes, mean reward 0.160, speed 70.79 f/s
137836: done 5564 episodes, mean reward 0.157, speed 68.31 f/s
137907: done 5565 episodes, mean reward 0.157, speed 70.18 f/s
138039: done 5568 episodes, mean reward 0.156, speed 67.71 f/s
138121: done 5570 episodes, mean reward 0.153, speed 67.42 f/s
138433: done 5571 episodes, mean reward 0.158, speed 68.10 f/s
138517: done 5573 episodes, mean reward 0.159, speed 66.74 f/s
138599: done 5575 episodes, mean reward 0.159, speed 68.31 f/s
138728: done 5576 episodes, mean reward 0.156, speed 70.10 f/s
138932: done 5579 episodes, mean reward 0.156, speed 66.72 f/s
139029: done 5581 episodes, mean reward 0.157, speed 69.67 f/s
139176: done 5582 episodes, mean reward 0.159, speed 68.74 f/s
139258: done 5584 episodes, mean reward 0.156, speed 69.71 f/s
139328: done 5585 episodes, mean reward 0.157, speed 65.02 f/s
139468: done 5587 episodes, mean reward 0.157, speed 68.71 f/s
139565: done 5589 episodes, mean reward 0.155, speed 70.99 f/s
139654: done 5592 episodes, mean reward 0.148, speed 68.88 f/s
139781: done 5593 episodes, mean reward 0.150, speed 69.02 f/s
139962: done 5594 episodes, mean reward 0.154, speed 70.19 f/s
Test done in 7.65 sec, reward 0.228, steps 101
